image_id,built_score,paved_score,auto_score,sky_score,nature_score,human_score,latitude,longitude,road_score,sidewalk_score,building_score,wall_score,fence_score,pole_score,traffic_light_score,traffic_sign_score,vegetation_score,terrain_score,sky_score,person_score,rider_score,car_score,truck_score,bus_score,train_score,motorcycle_score,bicycle_score,void_score
18,5.208333333333333,43.48368055555555,0.009375000000000001,7.415972222222223,43.671875,0.0020833333333333333,40.54461661,-80.01956057,38.3125,5.171180555555555,5.183680555555555,0.02465277777777778,0.06006944444444445,0.13472222222222224,0.0,0.0,40.24861111111111,3.423263888888889,7.415972222222223,0.0020833333333333333,0.0,0.007986111111111112,0.0,0.0,0.0,0.001388888888888889,0.013888888888888888,0.0
19,8.792708333333334,36.342708333333334,0.08298611111111111,32.21319444444444,22.403472222222224,0.03576388888888889,40.54691824,-80.0218388,35.44861111111111,0.8940972222222222,8.011458333333334,0.78125,0.046875,0.058680555555555555,0.00034722222222222224,0.017708333333333333,15.547222222222224,6.85625,32.21319444444444,0.03576388888888889,0.0,0.06076388888888889,0.022222222222222223,0.0,0.0,0.0,0.005555555555555556,0.0
20,3.411111111111111,43.24861111111111,0.05451388888888889,9.863194444444444,42.89791666666667,0.009027777777777777,40.55272991,-80.03013418,19.214583333333334,24.034027777777776,3.38125,0.02986111111111111,0.46562499999999996,0.03159722222222222,0.0,0.01840277777777778,36.031597222222224,6.866319444444445,9.863194444444444,0.009027777777777777,0.0,0.05381944444444445,0.0006944444444444445,0.0,0.0,0.0,0.0,0.0
21,2.9052083333333334,47.36597222222222,0.14305555555555555,29.419444444444444,18.04479166666667,0.0,40.55052142,-80.02640706,46.126041666666666,1.2399305555555555,2.9052083333333334,0.0,1.2322916666666666,0.8826388888888889,0.0,0.006597222222222221,17.35590277777778,0.6888888888888889,29.419444444444444,0.0,0.0,0.06805555555555555,0.075,0.0,0.0,0.0,0.0,0.0
22,8.48888888888889,38.204861111111114,3.5902777777777777,16.286805555555556,33.076388888888886,0.3190972222222222,40.54891783,-80.02599432,37.458333333333336,0.7465277777777778,8.264583333333334,0.22430555555555554,0.0,0.03368055555555556,0.0,0.0,30.027777777777775,3.048611111111111,16.286805555555556,0.31875,0.00034722222222222224,3.5868055555555554,0.003472222222222222,0.0,0.0,0.0,0.0,0.0
23,9.173611111111112,34.65138888888889,0.025694444444444447,0.2982638888888889,55.750347222222224,0.001736111111111111,40.54889447,-80.02812742,33.88159722222222,0.7697916666666667,8.541319444444445,0.6322916666666667,0.0,0.0625,0.0,0.0,48.310069444444444,7.440277777777777,0.2982638888888889,0.001736111111111111,0.0,0.025694444444444447,0.0,0.0,0.0,0.0,0.036458333333333336,0.0
24,21.020833333333332,41.26979166666667,0.084375,0.0,37.51631944444444,0.004166666666666667,40.54485936,-80.01800981,35.41111111111111,5.858680555555556,20.936805555555555,0.08402777777777778,0.006944444444444444,0.09201388888888888,0.0,0.0,28.507638888888888,9.008680555555555,0.0,0.004166666666666667,0.0,0.043402777777777776,0.0,0.0,0.0,0.04097222222222222,0.005555555555555556,0.0
25,6.772916666666666,16.55,22.580902777777776,6.535069444444444,46.52013888888889,0.28229166666666666,40.54529142,-80.01852378,13.037847222222224,3.512152777777778,6.604513888888889,0.1684027777777778,0.5423611111111111,0.17152777777777778,0.0,0.0024305555555555556,45.514583333333334,1.0055555555555555,6.535069444444444,0.28229166666666666,0.0,21.885069444444444,0.09722222222222222,0.009027777777777777,0.0,0.5895833333333333,0.042361111111111106,0.0
26,9.223263888888889,1.0305555555555554,0.0,7.875347222222222,80.58020833333333,0.0,40.61737326,-79.79472638,0.005208333333333334,1.0253472222222222,9.183680555555556,0.03958333333333333,0.22881944444444444,1.057986111111111,0.0,0.0,59.650000000000006,20.930208333333333,7.875347222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038194444444444443,0.0
27,18.065972222222225,27.677430555555553,0.2201388888888889,29.811458333333334,23.12708333333333,0.07013888888888889,40.4287961,-80.04742605,13.874305555555555,13.803125,18.065972222222225,0.0,0.2402777777777778,0.721875,0.00034722222222222224,0.0,9.994097222222221,13.132986111111112,29.811458333333334,0.07013888888888889,0.0,0.215625,0.0,0.0,0.0,0.0045138888888888885,0.06527777777777777,0.0
28,26.600694444444446,31.31145833333333,0.5395833333333333,13.745833333333332,27.71354166666667,0.04166666666666667,40.43128803,-80.03687833,28.782986111111107,2.5284722222222222,26.600694444444446,0.0,0.001388888888888889,0.04583333333333333,0.0,0.0,26.995833333333337,0.7177083333333333,13.745833333333332,0.04166666666666667,0.0,0.5302083333333333,0.009375,0.0,0.0,0.0,0.0,0.0
29,20.43298611111111,32.062847222222224,0.6836805555555555,30.331944444444442,16.210069444444443,0.009375,40.43516581,-80.05581785,31.672916666666666,0.38993055555555556,20.41875,0.014236111111111113,0.23159722222222223,0.022569444444444444,0.0,0.014930555555555555,8.630555555555555,7.579513888888889,30.331944444444442,0.009375,0.0,0.6836805555555555,0.0,0.0,0.0,0.0,0.0,0.0
30,2.4385416666666666,8.193402777777777,0.7864583333333333,13.441666666666666,72.4829861111111,0.0,40.46882724,-79.94611862,7.781944444444444,0.4114583333333333,2.4385416666666666,0.0,2.628125,0.028819444444444443,0.0,0.0,71.7954861111111,0.6875,13.441666666666666,0.0,0.0,0.7767361111111111,0.009722222222222222,0.0,0.0,0.0,0.0,0.0
31,11.20173611111111,19.30763888888889,0.6972222222222223,0.5927083333333334,64.15034722222222,0.27499999999999997,40.46861444,-79.93584112,14.131597222222222,5.176041666666667,10.77986111111111,0.421875,3.1961805555555554,0.5322916666666667,0.0,0.0010416666666666667,63.13194444444444,1.0184027777777778,0.5927083333333334,0.27499999999999997,0.0,0.6958333333333334,0.001388888888888889,0.0,0.0,0.0,0.04583333333333333,0.0
32,0.001388888888888889,0.7038194444444444,0.0,0.0,99.28993055555554,0.0,40.47253326,-79.93770293,0.6288194444444445,0.075,0.00034722222222222224,0.0010416666666666667,0.004861111111111111,0.0,0.0,0.0,99.28993055555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2.652430555555555,23.913541666666667,0.7947916666666667,0.0,69.92881944444443,0.8368055555555556,40.39563716,-80.04017152,13.701388888888888,10.212152777777778,2.5215277777777776,0.13090277777777778,1.8413194444444443,0.022569444444444444,0.0,0.0,66.06909722222221,3.859722222222222,0.0,0.8347222222222223,0.0020833333333333333,0.7743055555555556,0.012847222222222223,0.0,0.0,0.007638888888888889,0.009722222222222222,0.0
34,10.197569444444445,32.094791666666666,2.0395833333333333,36.25694444444444,19.21875,0.0,40.38976802,-80.09709045,27.232986111111114,4.861805555555556,10.194791666666667,0.002777777777777778,0.0038194444444444443,0.06631944444444444,0.0,0.003472222222222222,8.121875000000001,11.096875,36.25694444444444,0.0,0.0,1.215277777777778,0.384375,0.4180555555555555,0.11493055555555555,0.021875000000000002,0.0038194444444444443,0.0
35,5.24375,26.204166666666666,0.046875,29.581249999999997,37.052083333333336,0.009375,40.29445748,-79.98317425,20.74826388888889,5.455902777777777,5.215625,0.028124999999999997,1.2305555555555556,0.4954861111111111,0.001736111111111111,0.10208333333333332,28.53472222222222,8.517361111111112,29.581249999999997,0.009375,0.0,0.03784722222222222,0.009027777777777777,0.0,0.0,0.0,0.032638888888888884,0.0
36,7.924652777777778,30.912152777777777,0.3038194444444445,21.397916666666667,39.41597222222222,0.030208333333333334,40.32031661,-80.07783617,26.454166666666666,4.457986111111111,5.951041666666667,1.973611111111111,0.0,0.008333333333333333,0.0,0.0,25.574305555555554,13.841666666666667,21.397916666666667,0.02326388888888889,0.006944444444444444,0.02743055555555556,0.0,0.0,0.0,0.2763888888888889,0.006944444444444444,0.0
37,2.790972222222222,30.59618055555556,8.155208333333333,24.54097222222222,33.89756944444444,0.0,40.31044032,-80.07713324,29.326736111111114,1.2694444444444444,2.790972222222222,0.0,0.0,0.010763888888888889,0.0,0.008333333333333333,30.921875,2.975694444444444,24.54097222222222,0.0,0.0,8.154513888888888,0.0006944444444444445,0.0,0.0,0.0,0.0,0.0
38,8.555208333333333,16.995486111111113,3.611111111111111,17.357986111111114,53.35451388888889,0.00034722222222222224,40.36169752,-79.97539057,15.711805555555555,1.2836805555555557,8.542708333333334,0.0125,0.0,0.12222222222222222,0.0,0.0,23.797569444444445,29.556944444444444,17.357986111111114,0.00034722222222222224,0.0,3.5881944444444445,0.0,0.0,0.0,0.022916666666666665,0.003125,0.0
39,1.98125,7.860069444444445,14.134374999999999,2.6760416666666664,73.34826388888888,0.0,40.45903644,-79.85538767,7.839583333333334,0.02048611111111111,1.98125,0.0,0.0,0.0,0.0,0.0,73.34826388888888,0.0,2.6760416666666664,0.0,0.0,14.134374999999999,0.0,0.0,0.0,0.0,0.0,0.0
40,5.812152777777778,29.570486111111112,0.022569444444444444,28.19375,35.778125,0.009375,40.45978001,-79.85119137,28.63125,0.9392361111111112,5.705902777777778,0.10625000000000001,0.09722222222222222,0.16006944444444446,0.0,0.35625,22.51736111111111,13.260763888888889,28.19375,0.009375,0.0,0.022569444444444444,0.0,0.0,0.0,0.0,0.0,0.0
41,11.261458333333334,7.362847222222223,0.04791666666666667,3.9506944444444443,77.36388888888888,0.008680555555555556,40.45189197,-79.85100278,5.588541666666667,1.7743055555555558,11.261458333333334,0.0,0.00034722222222222224,0.004166666666666667,0.0,0.0,51.107638888888886,26.256249999999998,3.9506944444444443,0.008680555555555556,0.0,0.04652777777777778,0.0,0.0,0.0,0.001388888888888889,0.0,0.0
42,15.208680555555555,30.97152777777778,1.05625,10.276041666666668,39.678124999999994,0.1527777777777778,40.4618648,-79.84445101,21.140972222222224,9.830555555555556,15.205208333333333,0.003472222222222222,1.6968750000000001,0.08680555555555555,0.0,0.0,30.015277777777776,9.662847222222222,10.276041666666668,0.1527777777777778,0.0,0.2722222222222222,0.7531249999999999,0.0024305555555555556,0.0,0.028472222222222225,0.8729166666666667,0.0
43,1.1541666666666668,42.419444444444444,0.4149305555555555,7.509722222222222,48.38333333333333,0.0006944444444444445,40.36456276,-80.03502591,38.80625,3.6131944444444444,1.1506944444444445,0.003472222222222222,0.0006944444444444445,0.11701388888888889,0.0,0.0,37.860416666666666,10.522916666666667,7.509722222222222,0.0006944444444444445,0.0,0.3923611111111111,0.022569444444444444,0.0,0.0,0.0,0.0,0.0
44,4.227430555555555,33.93958333333333,0.14826388888888886,18.271180555555556,43.27986111111111,0.011458333333333333,40.35298378,-80.04093284,33.17395833333333,0.765625,4.227430555555555,0.0,0.0,0.10138888888888889,0.00034722222222222224,0.008333333333333333,39.75694444444444,3.5229166666666667,18.271180555555556,0.011458333333333333,0.0,0.00034722222222222224,0.03159722222222222,0.0,0.0,0.11631944444444443,0.012152777777777778,0.0
45,0.9402777777777778,35.12222222222222,0.3104166666666667,5.288541666666666,58.10659722222223,0.0045138888888888885,40.36351541,-80.03748924,31.981597222222224,3.1406249999999996,0.9246527777777778,0.015625,0.18020833333333333,0.003125,0.0,0.0,54.74340277777778,3.3631944444444444,5.288541666666666,0.0045138888888888885,0.0,0.3104166666666667,0.0,0.0,0.0,0.0,0.04409722222222222,0.0
46,59.94479166666666,38.06319444444445,0.17916666666666667,1.3885416666666668,0.0,0.10138888888888889,40.42864775,-79.98401869,32.21805555555556,5.845138888888888,59.94479166666666,0.0,0.0,0.19166666666666665,0.0,0.12256944444444444,0.0,0.0,1.3885416666666668,0.10138888888888889,0.0,0.17777777777777778,0.001388888888888889,0.0,0.007986111111111112,0.0,0.0006944444444444445,0.0
47,15.934722222222222,42.20590277777778,0.046875,14.579166666666667,26.01875,0.021875000000000002,40.43060213,-79.98217948,38.196875000000006,4.009027777777778,15.729166666666666,0.20555555555555557,0.153125,1.0395833333333333,0.0,0.0,25.731597222222224,0.2871527777777778,14.579166666666667,0.021875000000000002,0.0,0.046875,0.0,0.0,0.0,0.0,0.0,0.0
48,21.049652777777776,33.935763888888886,1.2569444444444444,4.8017361111111105,38.90902777777777,0.024652777777777777,40.39444232,-80.01743713,28.449999999999996,5.485763888888888,21.049652777777776,0.0,0.0,0.00034722222222222224,0.0,0.018055555555555554,38.03194444444444,0.8770833333333333,4.8017361111111105,0.022916666666666665,0.001736111111111111,1.2375,0.0,0.0,0.0,0.019444444444444445,0.0038194444444444443,0.0
49,18.45659722222222,15.976041666666667,11.643402777777778,31.325694444444448,20.137499999999996,0.0,40.39651857,-80.02808918,15.929166666666667,0.046875,17.503125,0.9534722222222223,2.164930555555556,0.2881944444444444,0.0,0.0,16.928124999999998,3.2093749999999996,31.325694444444448,0.0,0.0,11.643402777777778,0.0,0.0,0.0,0.0,0.007638888888888889,0.0
50,27.53090277777778,27.144444444444446,0.09409722222222222,29.722569444444446,15.470486111111112,0.005902777777777778,40.39161968,-80.00159393,18.32638888888889,8.818055555555555,27.515972222222224,0.014930555555555555,0.010416666666666668,0.01840277777777778,0.0,0.0,13.82326388888889,1.6472222222222221,29.722569444444446,0.005902777777777778,0.0,0.09409722222222222,0.0,0.0,0.0,0.0,0.002777777777777778,0.0
51,22.235416666666666,0.11458333333333333,0.00034722222222222224,0.0,77.19375,0.34479166666666666,40.39355653,-80.01192524,0.0,0.11458333333333333,22.235416666666666,0.0,0.06145833333333333,0.00034722222222222224,0.0010416666666666667,0.03784722222222222,76.80624999999999,0.3875,0.0,0.28506944444444443,0.05972222222222222,0.0,0.0,0.00034722222222222224,0.0,0.0,0.010416666666666668,0.0
52,2.1677083333333336,39.30277777777778,1.795138888888889,10.083333333333332,46.29826388888889,0.012847222222222223,40.39849024,-80.00664689,37.70729166666666,1.5954861111111112,2.122916666666667,0.04479166666666667,0.0,0.21840277777777778,0.0,0.10138888888888889,41.454861111111114,4.8434027777777775,10.083333333333332,0.012847222222222223,0.0,1.7899305555555558,0.0,0.0,0.0,0.005208333333333334,0.02013888888888889,0.0
53,0.09375,38.237500000000004,0.0024305555555555556,20.159722222222225,41.27222222222222,0.0,40.33305195,-80.04673433,36.86701388888889,1.370486111111111,0.09375,0.0,0.03298611111111111,0.2013888888888889,0.0,0.0,32.170138888888886,9.102083333333333,20.159722222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0024305555555555556,0.0,0.0
54,11.83888888888889,40.054513888888884,1.5600694444444445,31.146527777777777,15.105902777777777,0.03298611111111111,40.32481007,-80.04875831,33.58611111111111,6.4684027777777775,11.700000000000001,0.1388888888888889,0.20868055555555556,0.021527777777777778,0.0,0.001388888888888889,6.15,8.955902777777776,31.146527777777777,0.030555555555555555,0.0024305555555555556,1.5493055555555555,0.0045138888888888885,0.0,0.0,0.00625,0.029513888888888888,0.0
55,3.869444444444444,22.93888888888889,0.22916666666666669,0.10381944444444445,72.79583333333333,0.060763888888888895,40.32905651,-80.05283218,22.030555555555555,0.9083333333333334,3.869444444444444,0.0,0.0,0.0,0.0,0.0,49.77916666666667,23.016666666666666,0.10381944444444445,0.006944444444444444,0.05381944444444445,0.20798611111111112,0.0,0.0,0.0,0.021180555555555553,0.0020833333333333333,0.0
56,12.134722222222223,20.263194444444444,0.04479166666666667,10.819097222222222,56.56840277777778,0.0,40.30442402,-80.07142004,15.349305555555556,4.913888888888889,11.993402777777778,0.14131944444444444,0.1684027777777778,0.001388888888888889,0.0,0.0,33.756597222222226,22.811805555555555,10.819097222222222,0.0,0.0,0.04479166666666667,0.0,0.0,0.0,0.0,0.0,0.0
57,3.197916666666667,41.12430555555555,2.109722222222222,0.3645833333333333,52.71597222222222,0.034722222222222224,40.33045712,-80.05241425,40.19583333333333,0.9284722222222221,3.1892361111111116,0.008680555555555556,0.4440972222222222,0.0,0.0,0.0,51.853125,0.8628472222222221,0.3645833333333333,0.034722222222222224,0.0,2.109375,0.00034722222222222224,0.0,0.0,0.0,0.008680555555555556,0.0
58,3.8565972222222222,25.426041666666663,0.025694444444444447,18.34201388888889,52.282291666666666,0.0010416666666666667,40.31425292,-80.05805539,24.78923611111111,0.6368055555555555,3.8357638888888888,0.020833333333333336,0.00034722222222222224,0.017708333333333333,0.0,0.04826388888888889,26.439930555555556,25.84236111111111,18.34201388888889,0.0010416666666666667,0.0,0.025694444444444447,0.0,0.0,0.0,0.0,0.0,0.0
59,3.0555555555555554,25.640625,3.1913194444444444,2.2836805555555553,65.67256944444445,0.005902777777777778,40.31920133,-80.05411701,20.195138888888888,5.445486111111111,3.0555555555555554,0.0,0.13958333333333334,0.004166666666666667,0.0,0.0,62.459722222222226,3.2128472222222224,2.2836805555555553,0.005902777777777778,0.0,2.9434027777777776,0.0,0.0,0.0,0.24791666666666667,0.006597222222222221,0.0
60,1.2375,19.752430555555556,0.16875,0.0,78.065625,0.03368055555555556,40.33230902,-80.05071301,11.477083333333333,8.275347222222223,0.18055555555555555,1.0569444444444445,0.6565972222222222,0.08541666666666667,0.0,0.0,69.30659722222222,8.759027777777778,0.0,0.03368055555555556,0.0,0.14201388888888888,0.026736111111111113,0.0,0.0,0.0,0.0,0.0
61,44.763888888888886,23.65034722222222,4.097916666666666,6.056597222222222,20.483680555555555,0.13958333333333334,40.3793538,-79.81512521,18.723263888888887,4.927083333333333,44.111805555555556,0.6520833333333333,0.5607638888888888,0.00034722222222222224,0.0,0.001388888888888889,20.469791666666666,0.013888888888888888,6.056597222222222,0.13958333333333334,0.0,4.033333333333333,0.059375,0.0,0.0,0.005208333333333334,0.24548611111111113,0.0
62,3.010416666666667,27.97986111111111,0.003472222222222222,30.947916666666668,37.075694444444444,0.0,40.26764625,-79.88677553,26.65798611111111,1.321875,3.010416666666667,0.0,0.2204861111111111,0.7621527777777778,0.0,0.0,36.10590277777778,0.9697916666666667,30.947916666666668,0.0,0.0,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0
63,8.622916666666667,45.88645833333333,0.8756944444444446,13.959722222222224,30.53159722222222,0.10659722222222223,40.47760647,-79.94100384,40.66041666666666,5.226041666666666,8.617708333333333,0.005208333333333334,0.004861111111111111,0.012152777777777778,0.0,0.0,30.445833333333333,0.08576388888888889,13.959722222222224,0.10659722222222223,0.0,0.742013888888889,0.13368055555555555,0.0,0.0,0.0,0.0,0.0
64,9.819791666666667,22.961458333333333,20.732986111111114,3.5944444444444446,42.773611111111116,0.0024305555555555556,40.47598317,-79.93636015,21.509375,1.4520833333333334,9.819791666666667,0.0,0.003125,0.007638888888888889,0.00034722222222222224,0.10416666666666667,41.06666666666667,1.7069444444444446,3.5944444444444446,0.0024305555555555556,0.0,20.732986111111114,0.0,0.0,0.0,0.0,0.0,0.0
65,13.62326388888889,38.53958333333334,4.025347222222223,27.404513888888886,12.946180555555557,0.0006944444444444445,40.4764417,-79.93450137,36.881597222222226,1.6579861111111112,13.62326388888889,0.0,3.057291666666667,0.4027777777777778,0.0,0.00034722222222222224,10.204861111111112,2.7413194444444446,27.404513888888886,0.0006944444444444445,0.0,4.025347222222223,0.0,0.0,0.0,0.0,0.0,0.0
66,5.326736111111111,46.220486111111114,1.8736111111111113,0.0,46.23923611111111,0.0,40.47941786,-79.94183137,44.7,1.5204861111111112,5.211805555555555,0.11493055555555555,0.3295138888888889,0.010416666666666668,0.0,0.0,44.89375,1.3454861111111112,0.0,0.0,0.0,1.859027777777778,0.014583333333333335,0.0,0.0,0.0,0.0,0.0
67,37.24652777777778,40.57534722222223,4.131944444444445,5.9534722222222225,10.610416666666667,0.3697916666666667,40.46275631,-79.93189968,35.03402777777778,5.5413194444444445,37.236805555555556,0.009722222222222222,0.9663194444444445,0.12430555555555556,0.0,0.0,10.296875,0.31354166666666666,5.9534722222222225,0.3697916666666667,0.0,3.754861111111111,0.001736111111111111,0.009722222222222222,0.0,0.36562500000000003,0.021875000000000002,0.0
68,38.29201388888889,37.901041666666664,4.403472222222222,7.68888888888889,11.505555555555556,0.028472222222222225,40.46280032,-79.93291001,23.51423611111111,14.386805555555556,38.29201388888889,0.0,0.0020833333333333333,0.17847222222222223,0.0,0.0,10.680902777777778,0.8246527777777778,7.68888888888889,0.028472222222222225,0.0,4.402777777777778,0.0,0.0,0.0,0.0006944444444444445,0.0,0.0
69,14.082291666666666,23.202083333333334,12.985763888888888,2.198263888888889,46.50347222222222,0.1736111111111111,40.45701641,-79.93551497,20.06215277777778,3.1399305555555554,13.011458333333334,1.0708333333333333,0.6631944444444444,0.13090277777777778,0.0,0.005902777777777778,43.108333333333334,3.3951388888888894,2.198263888888889,0.1736111111111111,0.0,12.984375,0.001388888888888889,0.0,0.0,0.0,0.05451388888888888,0.0
